"","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g__Natronincola_Anaerovirgula2","no_IgM",1.00829165812316,-0.00409664313658464,0.728538913133204,-0.00562309447407049,0.995513443378764,0.999325265725269
"g__Sarcina6","no_IgM",1.6480574102384,0.289956856284198,0.620727395493018,0.467124309945909,0.640410942416751,0.999325265725269
"g__SMB538","no_IgM",4.53419900868856,0.0754721665886836,0.664216545577759,0.113625845503495,0.909534398286781,0.999325265725269
"g__Thermoanaerobacterium8","no_IgM",2.05983643874208,-0.0350488693314264,0.516399078955997,-0.0678716728199528,0.945887788554204,0.999325265725269
"g__Dehalobacterium9","no_IgM",69.8773263170281,0.0615877208380895,0.608426844257642,0.101224529159679,0.919372225269565,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Eubacteriaceae_g__2","no_IgM",1.01070249277158,-0.00756889835216864,0.728543719232849,-0.0103890791346587,0.991710863269616,0.999325265725269
"g__Anaerofustis8","no_IgM",2.15608842459039,0.489930070401054,0.424015708096161,1.15545264254678,0.247905115103163,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__9","no_IgM",1608.87359259017,0.0536809845161299,0.471651332318493,0.113814974829501,0.909384467536054,0.999325265725269
"g__[Ruminococcus]9","no_IgM",791.888741080002,0.117500766084017,0.669161405036314,0.175594057277766,0.860612871417028,0.999325265725269
"g__Anaerostipes8","no_IgM",2.23786882486022,-0.155742573040977,0.546980143292149,-0.284731676187727,0.775849720614448,0.999325265725269
"g__Blautia9","no_IgM",14.7065944496737,-0.288050866120525,0.389247751830632,-0.740019344404229,0.459288256643706,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Clostridium6","no_IgM",1.06608231817484,-0.0852068335299916,0.729035191227671,-0.116876159827766,0.906958190357094,0.999325265725269
"g__Coprococcus9","no_IgM",126.216125447166,0.0254526637437395,0.552348095963689,0.0460808391116691,0.963245817956972,0.999325265725269
"g__Dorea9","no_IgM",90.2754965482566,-0.902374619679796,0.617792096401414,-1.46064448693347,0.14411303092348,0.999325265725269
"g__Epulopiscium2","no_IgM",1.01069782366361,-0.0075688291916622,0.728543693541575,-0.0103889845712188,0.991710938716253,0.999325265725269
"g__Oribacterium2","no_IgM",1.00829226438877,-0.00409665209668383,0.72853891644168,-0.0056231067472588,0.995513433586332,0.999325265725269
"g__Robinsoniella2","no_IgM",1.00828962599655,-0.00409661307092915,0.728538902032776,-0.00562305329131875,0.995513476237327,0.999325265725269
"g__Roseburia9","no_IgM",58.6591504153746,-0.377724583439698,0.604963612792576,-0.624375706988526,0.532380875216056,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Ruminococcus2","no_IgM",1.01791683604212,-0.0179355346409889,0.728582701683507,-0.0246170195909757,0.980360443742911,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__9","no_IgM",19.15891528371,-1.56091415449373,1.10396002776465,-1.41392271027634,0.157384597066105,0.999325265725269
"g__rc4-46","no_IgM",1.2993192369676,-0.373160373538979,0.856489610555039,-0.43568581444573,0.663064699304234,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__9","no_IgM",171.052685461424,0.613700788811304,0.953598715474899,0.643562935700555,0.519858891344826,0.999325265725269
"g__[Clostridium]5","no_IgM",1.03956453496172,-0.0485958569246642,0.729871472947799,-0.0665813896361721,0.946914961783347,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__9","no_IgM",478.845620393186,-0.0107516136291307,0.446387572448333,-0.0240858265165416,0.980784148845375,0.999325265725269
"g__Anaerotruncus9","no_IgM",6.12905015626938,-0.524756038067622,1.03204260674815,-0.508463540784491,0.611128301589,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Clostridium2","no_IgM",1.00829532005444,-0.00409669718915372,0.728538933093551,-0.00562316851312004,0.995513384305084,0.999325265725269
"g__Faecalibacterium8","no_IgM",3.03687270389636,-0.00987872459146228,0.421825901168514,-0.0234189616239707,0.981316079964834,0.999325265725269
"g__Oscillospira9","no_IgM",1701.53246493158,0.465041051067262,0.605234020974567,0.76836568162252,0.44226996302353,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus9","no_IgM",360.365291338055,-0.0683060561075241,0.51574321960919,-0.132441985682883,0.894634707379078,0.999325265725269
"g__Phascolarctobacterium2","no_IgM",1.00828827868325,-0.004096593109538,0.728538894663702,-0.00562302594898384,0.995513498053009,0.999325265725269
"g__Sporomusa2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"g__Veillonella8","no_IgM",5.05109494370422,0.132017091633072,0.312304857771558,0.42271866206333,0.672500538041693,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Clostridia_o__SHA-98_f___g__3","no_IgM",1.02512693545338,-0.0282281376152761,0.728752430397572,-0.0387348795528218,0.969101764405271,0.999325265725269
"g__Caldicellulosiruptor8","no_IgM",3.09946953188049,0.185076504864285,0.391597381915719,0.472619362159367,0.63648476617555,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__9","no_IgM",81.4952502541157,-0.0327795066086915,0.88792857079866,-0.0369168283201063,0.970551321834161,0.999325265725269
"g__[Eubacterium]8","no_IgM",2.17537429717517,-0.11448205442287,0.522797693217473,-0.21897964720982,0.826665902187512,0.999325265725269
"g__Allobaculum9","no_IgM",2526.08042793865,1.79173062701962,1.043613390622,1.71685285290537,0.0860060611483022,0.999325265725269
"k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium8","no_IgM",2.65152323171219,-0.0779106802173903,0.531000165276158,-0.146724399185208,0.883349559264359,0.999325265725269
"g__Coprobacillus8","no_IgM",4.29768353164113,-0.290900555003974,0.508390443762879,-0.572199101247573,0.567187096314641,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o___f___g__6","no_IgM",1.15982546979343,-0.207994183138333,0.730138908653588,-0.284869331949293,0.775744252458245,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Caulobacterales_f__Caulobacteraceae_g__9","no_IgM",6.90455354489752,-0.785589544733855,0.626211004280796,-1.25451251952384,0.209655778113788,0.999325265725269
"g__Brevundimonas2","no_IgM",1.00829165812316,-0.00409664313658464,0.728538913133204,-0.0056230944740705,0.995513443378764,0.999325265725269
"g__Caulobacter2","no_IgM",1.01069661113239,-0.00756881120963321,0.728543686862377,-0.0103889599843077,0.991710958332711,0.999325265725269
"g__Mycoplana6","no_IgM",1.06120571116253,-0.0786175753566954,0.733551253210193,-0.107173936398645,0.914650992056649,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Ellin329_f___g__2","no_IgM",1.02509445157965,-0.0282276061214135,0.728847111195466,-0.0387291184774186,0.969106357631792,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Kiloniellales_f___g__2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__8","no_IgM",2.05269575558914,-0.0299367980450347,0.516101739437802,-0.0580056135397749,0.953744157099606,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__8","no_IgM",2.1007726989889,-0.063685027902006,0.516321362237547,-0.123343778816392,0.90183487500062,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__8","no_IgM",3.06334850187552,-0.0225189398783907,0.421839529067563,-0.0533827162384871,0.957426976019101,0.999325265725269
"g__Bosea2","no_IgM",1.00829165812316,-0.00409664313658464,0.728538913133204,-0.00562309447407049,0.995513443378764,0.999325265725269
"g__Ochrobactrum7","no_IgM",2.02139571881897,-0.00756882558274602,0.516001524553351,-0.0146682232950718,0.988296870767881,0.999325265725269
"g__Pseudochrobactrum2","no_IgM",1.01552372885084,-0.0144884354226036,0.728590066376068,-0.019885579135971,0.984134649054176,0.999325265725269
"g__Devosia7","no_IgM",2.02380120660206,-0.00930178282623894,0.51604211409467,-0.0180252397472592,0.985618718273728,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__8","no_IgM",3.07057179736225,-0.0259471465829026,0.422025245637985,-0.0614824512303231,0.950974989853532,0.999325265725269
"g__Methylobacterium3","no_IgM",1.02512334789234,-0.0282280912094273,0.728560784418778,-0.0387450049647495,0.969093691555494,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Rhizobiaceae_g__2","no_IgM",1.01069577511064,-0.00756879883892525,0.72853157484454,-0.0103891157230081,0.991710834077912,0.999325265725269
"g__Agrobacterium8","no_IgM",2.05267333061534,-0.0299365585397981,0.516699216161398,-0.0579380761639225,0.953797953655094,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhodospirillales_f__Acetobacteraceae_g__2","no_IgM",1.0155089422133,-0.014488212883691,0.728589981749789,-0.0198852760079078,0.984134890867563,0.999325265725269
"g__Acetobacter6","no_IgM",1.05880476530117,2.22312659331117,0.349632961357499,6.35845826629037,2.03788734179882e-10,4.95206624057114e-08
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f___g__2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"g__Lupinus2","no_IgM",1.00828827868325,-0.004096593109538,0.728538894663702,-0.00562302594898384,0.995513498053009,0.999325265725269
"g__Sarcandra6","no_IgM",1.19590855468979,-0.252568898234734,0.736109289066997,-0.343113314810712,0.731513214718021,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__8","no_IgM",2.03102043080047,-0.0144882276954934,0.515991438601574,-0.0280784265234304,0.977599600429157,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__9","no_IgM",5.27860312300542,-0.395753833583892,0.498259280806666,-0.794272879259126,0.42703658907405,0.999325265725269
"g__Novosphingobium8","no_IgM",3.21468283152942,-0.0928479902895104,0.426977658888798,-0.217453977641701,0.827854569341964,0.999325265725269
"g__Sphingobium9","no_IgM",12.581289212639,-0.84418990609998,0.593970788075239,-1.42126502354699,0.155239727629548,0.999325265725269
"g__Sphingomonas8","no_IgM",5.09435924671638,-0.0193119435277109,0.327143991893772,-0.0590319370253993,0.952926670390834,0.999325265725269
"g__Sphingopyxis2","no_IgM",1.00829098055674,-0.0040966331174455,0.728538909433914,-0.00562308075024935,0.995513454328616,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__7","no_IgM",2.02859133826382,-0.0127612601591443,0.516018475788357,-0.0247302388536535,0.980270135334804,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Alcaligenaceae_g__2","no_IgM",1.00828767342214,-0.00409658413497819,0.728538891350764,-0.00562301365598044,0.995513507861251,0.999325265725269
"g__Achromobacter8","no_IgM",3.94158322123095,-0.389260646303186,0.489104625569827,-0.795863759925971,0.426111227258896,0.999325265725269
"g__Sutterella9","no_IgM",177.725139678888,-4.67160016073652,1.13164992293646,-4.12813191257454,3.65722300302383e-05,0.00444352594867396
"g__Burkholderia8","no_IgM",3.09223942003729,-0.0361831765924969,0.422085400233125,-0.0857247764848353,0.931685205838757,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__9","no_IgM",15.5240318908778,-0.22267974600137,0.365081043844004,-0.609946064733284,0.541897536457973,0.999325265725269
"g__Acidovorax6","no_IgM",1.20296156084259,-0.261298233127375,0.753157735591066,-0.346936930711217,0.728638701085183,0.999325265725269
"g__Comamonas7","no_IgM",2.018990578918,-0.00583378729036619,0.515991808978164,-0.0113059687941927,0.990979334232266,0.999325265725269
"g__Delftia8","no_IgM",2.05268524775757,-0.0299366983122842,0.516699313127614,-0.0579383358012911,0.953797746841857,0.999325265725269
"g__Pelomonas6","no_IgM",1.16938194147094,-0.220014312232785,0.731597097912345,-0.300731526766042,0.76361922610465,0.999325265725269
"g__Schlegelella2","no_IgM",1.00829098055674,-0.00409663311744549,0.728538909433914,-0.00562308075024934,0.995513454328616,0.999325265725269
"g__Tepidimonas2","no_IgM",1.00829532005444,-0.00409669718915372,0.728538933093551,-0.00562316851312004,0.995513384305084,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__8","no_IgM",3.02728936786789,-0.00525502271522168,0.421723971207489,-0.01246081103755,0.990057968544929,0.999325265725269
"g__Oxalobacter8","no_IgM",2.18501884439139,-0.120910081376436,0.516891490038973,-0.233917724912283,0.815048852423033,0.999325265725269
"g__Ralstonia8","no_IgM",3.12342230922714,-0.0508404605778422,0.42243348327997,-0.120351398717481,0.904204789676599,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f___g__5","no_IgM",1.04190122973716,-0.0519611846126155,0.730165909168634,-0.0711635314113452,0.943267605518767,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae_g__2","no_IgM",1.00829098055674,-0.00409663311744549,0.728538909433914,-0.00562308075024934,0.995513454328616,0.999325265725269
"g__Neisseria2","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__8","no_IgM",4.14135172995365,-0.0426844293723535,0.365754542754952,-0.116702390217341,0.907095896101622,0.999325265725269
"g__Dechloromonas8","no_IgM",2.86080466760085,-0.512826423923883,0.633144701240285,-0.809967173253275,0.417959042766029,0.999325265725269
"g__Methyloversatilis2","no_IgM",1.00829532005444,-0.0040966971891537,0.728538933093572,-0.00562316851311985,0.995513384305084,0.999325265725269
"g__Petrobacter5","no_IgM",1.03950873508445,-0.0485947165041292,0.729870855165594,-0.0665798834961069,0.946916160848587,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__9","no_IgM",1853.45684185205,1.03801783209531,1.31067560873679,0.791971579524346,0.428377247955275,0.999325265725269
"g__Bilophila9","no_IgM",444.428257045648,-0.685908001881589,1.23494974168882,-0.555413697195157,0.578611725890603,0.999325265725269
"g__Desulfovibrio9","no_IgM",366.313983564255,-0.390773598039295,0.858337134052004,-0.455268195370444,0.648916304320919,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f___g__2","no_IgM",1.02272875534592,-0.0248055051188854,0.728681289930284,-0.0340416385897031,0.972843947135196,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__9","no_IgM",550.594561821972,-2.59679416573113,1.38140066063384,-1.87982693199207,0.0601316687023915,0.999325265725269
"g__Flexispira9","no_IgM",76.3373952614435,2.26453476817466,1.30112346891139,1.74044571655396,0.0817807839770964,0.999325265725269
"g__Helicobacter9","no_IgM",834.610672584826,-0.115469139619095,1.0938221441979,-0.105564821695733,0.915927636965986,0.999325265725269
"g__Succinivibrio2","no_IgM",1.01068985225257,-0.00756871081092642,0.728543649575683,-0.0103888227086113,0.991711067856959,0.999325265725269
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__9","no_IgM",320.638537218363,-1.96971968022349,1.01609951309494,-1.9385106033797,0.0525609584437279,0.999325265725269
"g__Aquamonas8","no_IgM",2.21569702952674,-1.14714305108509,1.03319720166658,-1.11028470579936,0.266876361494329,0.999325265725269
"g__Citrobacter2","no_IgM",1.0107018159839,-0.00756888813895888,0.728531607883109,-0.0103892378272396,0.991710736658089,0.999325265725269
"g__Enterobacter9","no_IgM",6.11381336707684,-0.284620144190868,0.482170993380265,-0.590288814753321,0.554997036970907,0.999325265725269
"g__Erwinia9","no_IgM",13.4787631963867,-0.044702761741362,0.204145612721469,-0.218974883395379,0.826669613114941,0.999325265725269
"g__Escherichia2","no_IgM",1.00829226438877,-0.00409665209668384,0.72853891644168,-0.00562310674725882,0.995513433586332,0.999325265725269
"g__Klebsiella9","no_IgM",13.7774192424556,-0.571467513286691,0.711471238350931,-0.803219417008698,0.421847924537686,0.999325265725269
"g__Morganella5","no_IgM",1.03475158221869,-0.0418385290590734,0.729065936038421,-0.0573864817857414,0.95423733122851,0.999325265725269
"g__Pantoea8","no_IgM",2.04549911339777,-0.0248059111322325,0.516025589832144,-0.0480710872115886,0.961659588619699,0.999325265725269
"g__Plesiomonas8","no_IgM",3.05377982206648,-0.017935749608331,0.421739965262565,-0.0425279818979562,0.966077805595077,0.999325265725269
"g__Proteus8","no_IgM",3.99420189328159,-0.408588854066679,0.535505716665169,-0.762996250742461,0.44546563184877,0.999325265725269
"g__Raoultella8","no_IgM",2.21330079432036,-1.14558527573003,1.04723608197147,-1.09391310655895,0.273993089888325,0.999325265725269
