"","OTU_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"120","10180","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__Aquamonas","s__haywardensis","no_IgA",9.72640992116144,1.40674833011117,1.40282754442857,1.00279491638025,0.3159598221457,0.43856064005146
"121","174757","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",269.780037696695,-1.33419637766632,0.232464863403621,-5.73934640328762,9.50426381279824e-09,9.01465022244197e-08
"122","199215","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",3.82835257194187,0.330686358706909,0.794651620912704,0.416140041754519,0.677307530954419,0.763848429682374
"123","258725","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",32.2499474241728,-0.80107704619842,0.294877168108156,-2.71664656622244,0.00659469888505407,0.0172731443600161
"124","228785","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Dehalobacteriaceae","g__Dehalobacterium","s__","no_IgA",1.24372045870996,-2.92825111381518,0.506915743933651,-5.77660321041134,7.62237530713188e-09,7.45563584728837e-08
"125","194665","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",60.5337446333391,1.16312660012986,0.343609563735976,3.38502394253375,0.000711720462479778,0.00256055752593299
"126","325918","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__","no_IgA",6.65115439103829,-0.689899221547448,0.378002363937676,-1.82511880179987,0.0679831034808186,0.12285561506292
"127","180972","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",7.46131097541329,-0.468928904809561,0.524740818201273,-0.893639085324014,0.371515026951146,0.49482639759876
"128","273954","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",2.94465961390392,0.984568154556192,0.321719763673141,3.0603284775395,0.00221094359759098,0.00699015501056542
"129","2897332","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","no_IgA",60.2381402605542,-0.0578233006230916,0.196412956068441,-0.294396570269747,0.768454887381678,0.835161040800226
"130","171617","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",6.34406778399229,-0.813258704511157,0.313138756133441,-2.59711929162992,0.00940092688478405,0.0238258308901814
"131","178490","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",2.47759552420341,0.0756085345816846,0.499730476430815,0.151298626254891,0.879740152897987,0.924022375359295
"132","26608","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__","no_IgA",1.06950658595773,0.985903015481845,0.647529112549473,1.52256168313439,0.127868402204733,0.210093490236647
"133","174573","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",493.752282285409,-1.38316982821255,0.289604831007716,-4.77605923699423,1.78763753054345e-06,1.16568863970854e-05
"134","335330","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",3.45321472160797,-0.688222230615657,0.418275462541616,-1.64538035875624,0.0998913974142963,0.169923953210189
"135","170056","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","no_IgA",17.8223547156141,0.17532908553296,0.216676669602849,0.809173806549287,0.418415179212841,0.542185983405082
"136","953855","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","no_IgA",5.1251095111951,2.4995854651584,0.559184954901322,4.4700513546533,7.82008181948963e-06,4.33218691946947e-05
"137","192204","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",2.150840340159,-1.22262280434303,0.445208874160115,-2.74617797466302,0.0060294045388558,0.0160613074098882
"138","180555","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Coprococcus","s__","no_IgA",5.30016719142178,-1.69663829997308,0.331151558360371,-5.12344954187633,2.99995953897111e-07,2.47101930446831e-06
"139","177271","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","no_IgA",44.0553734288806,0.620689652442318,0.27840378749376,2.22945836344353,0.0257834226819042,0.0552754198591508
"140","2897325","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Bilophila","s__","no_IgA",333.506901269922,-1.71063159731938,0.262004728177243,-6.52901040840057,6.62056508854024e-11,9.63831103587487e-10
"141","189387","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","no_IgA",0.417366098371838,-1.51418318320528,1.05729380775779,-1.43213094798731,0.152106348976201,0.242904526681382
"142","233991","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",2.0769418713141,-2.1877272745979,0.555569426430074,-3.93781077669374,8.22283969363736e-05,0.000367678403444071
"143","180397","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",78.4804978641704,0.00439912083597216,0.445876215024736,0.00986623795514211,0.992128008776008,0.992128008776008
"144","6693","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Rhodocyclales","f__Rhodocyclaceae","g__Dechloromonas","s__","no_IgA",1.31560192888468,-1.53763910071839,0.879207519993505,-1.74889211676641,0.0803096695183883,0.140276451044966
"145","190547","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",0.613232488228677,-1.49620023165477,0.75173448085541,-1.99033072149654,0.0465545159328723,0.0899479227591915
"146","173245","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",1.739812463276,-2.42139214880159,0.593500288034398,-4.0798499977497,4.50647711702023e-05,0.000212109374079298
"147","4334624","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",9.81294274288996,-0.835625432707282,0.344599052633262,-2.42492086476103,0.0153117240156238,0.0358993978793276
"148","162576","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",21.4227355934673,-0.108285825672125,0.403630364387224,-0.268279681674891,0.788484044818881,0.852488794571018
"149","1139897","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","no_IgA",1.24606244071739,-1.9596307008356,1.48331894811068,-1.3211121608954,0.186463968790293,0.288213443117836
"150","198194","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",27.9808509945583,-0.715478827188989,0.18008602321134,-3.97298365764531,7.09779206301366e-05,0.000319655959096874
"151","198190","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Porphyromonadaceae","g__Parabacteroides","s__distasonis","no_IgA",3.33214956609361,-0.193092042927383,0.372531956439712,-0.518323433975339,0.604232625483254,0.704375462853849
"152","262329","k__Bacteria","p__Firmicutes","c__Erysipelotrichi","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Allobaculum","s__","no_IgA",108.145046882664,-0.358969404311201,0.299339246818466,-1.19920594484858,0.230447876258916,0.342661212679528
"153","10512","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Desulfovibrio","s__","no_IgA",189.393058931765,0.480726472135087,0.284482233835467,1.68982950412685,0.0910605775206301,0.156604180021743
"154","265940","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","no_IgA",11.1757299148853,-1.0774469093725,0.427049870287104,-2.52300020287593,0.0116358333888021,0.0284532488335551
"155","129394","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",61.0968718087031,2.90957104922286,0.415124488944731,7.00891208952561,2.40178296635436e-12,4.42210628511127e-11
"156","4414596","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacillales","f__Bacillaceae","g__Geobacillus","s__","no_IgA",3.44094494916348,-0.59632737011752,0.597887392207464,-0.997390776072089,0.318574866818254,0.440238116177102
"157","175613","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",0.274548210088405,-0.977541124876954,1.45555670383958,-0.671592609410762,0.501843084553338,0.607982376555467
"158","4466511","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__[Odoribacteraceae]","g__Odoribacter","s__","no_IgA",74.8395357858991,0.212820948568104,0.293464374252654,0.725201991247083,0.468328121442788,0.58190663322561
"159","1571092","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",5.41756024858781,-2.00255440353246,0.684961454773325,-2.92360159769161,0.00346007288875338,0.0101477170575679
"160","168541","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",1.03063930948455,-2.52331283712472,0.665810589844994,-3.78983584162001,0.000150746874254796,0.000632245808843936
"161","4449851","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","no_IgA",4.42159387733357,-2.9049244699831,0.988474771513127,-2.93879475096398,0.0032949119378234,0.00972931543904458
"162","4376230","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacteriales","f__Enterobacteriaceae","g__","s__","no_IgA",3.21360270261047,2.4847262759196,2.67364206605157,0.929341405668797,0.352712183436581,0.47935369382584
"163","183545","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",4.6317531393249,-0.770516830739819,0.257011300412634,-2.99798814099904,0.00271768248258228,0.00833955506910054
"164","263327","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","no_IgA",0.317056203752144,-1.1046039669464,1.43351199648806,-0.770557881379823,0.440969034388401,0.561070356762477
"165","258849","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",21.443639627471,-0.638583841804822,0.554151896801715,-1.15236245782141,0.249172161262747,0.361906665778375
"166","263253","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",0.242694116903028,-0.0687821907032674,0.930150573656334,-0.0739473722333914,0.941052261412379,0.964155017420867
"167","259511","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",5.21325488000955,-0.136705003988803,0.855207484092277,-0.159850102497528,0.872999155400096,0.920029412930068
"168","279431","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","no_IgA",1.18526614733883,1.26728271293632,0.73091883216173,1.73382140009755,0.0829497773656211,0.14384088817418
"169","144196","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",0.409430976275694,-0.3328376113006,1.03380528430648,-0.321953869218111,0.747487642279707,0.816626987900693
"170","177590","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",14.0204632359946,-0.0122473184279416,0.251668274041139,-0.0486645306191417,0.961186642833028,0.973853373621399
"171","154859","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",1.02922584500166,-0.700857111463882,0.912966082436884,-0.767670480805988,0.442682977853832,0.562108608796144
"172","177269","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","no_IgA",0.913437604720032,-0.0295389993686323,0.625092516402471,-0.0472554039498584,0.962309670839682,0.973853373621399
"173","194858","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","no_IgA",1.06226503537138,-2.74335671008556,0.571081726004626,-4.80379004469027,1.55690085374708e-06,1.04797842413513e-05
"174","835456","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",0.425387771334626,0.6290410333096,1.25490988984506,0.501263906197493,0.61618540373768,0.715643901186991
"175","287507","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",5.17636023853445,-0.815708630809058,0.302842826724239,-2.69350487720755,0.00707051109816723,0.0183657259230402
"176","2286580","k__Bacteria","p__Tenericutes","c__Mollicutes","o__RF39","f__","g__","s__","no_IgA",0.294931199895465,-0.245400565355016,1.25312869903162,-0.195830297035455,0.844742995571657,0.896286635979419
"177","130335","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",26.2128647064941,0.940527773708134,0.295543868962234,3.18236266247269,0.0014607877705865,0.00478771279783847
"178","4464113","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",5.66835768806588,-1.70846737557135,0.660659032831299,-2.58600471751608,0.00970956016205909,0.024312738645796
"179","181419","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",8.10068249127651,0.61387128747896,0.275185340062005,2.23075577841698,0.0256973106423424,0.0552754198591508
"180","193756","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",3.27392412639673,0.531055698595644,0.489338993380053,1.08525113628783,0.27781044133494,0.394352236452772
"181","1112139","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",5.44598229089408,-4.90486774450554,0.597655458808677,-8.20684839770819,2.2706998291482e-16,6.4869870192348e-15
"182","262677","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",3.82006335014375,-0.720133635830974,0.268008634402891,-2.68697923645406,0.00721014345968611,0.0186510322552211
"183","259087","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","no_IgA",0.553351009180807,-1.28919894082505,0.610497623500673,-2.11171819708752,0.0347106272732357,0.0705482229644337
"184","265912","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",4.30914515039776,0.459040444406882,0.301264503941502,1.52371234712741,0.127580583732486,0.210093490236647
"185","98048","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",11.7550563979141,1.98267184191388,0.431745416528882,4.59222441283577,4.38546418111467e-06,2.63971209363249e-05
"186","191558","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","no_IgA",3.50953773970242,-0.0131031566518252,0.294298293780644,-0.0445233864032921,0.964487210804296,0.973853373621399
"187","192598","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcus","s__","no_IgA",14.8598270206383,-3.00732660537133,0.290293871224773,-10.3595938580556,3.78566041052134e-25,3.94970569497726e-23
"188","172640","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",0.519830113937056,-1.55958491338961,1.38115903231635,-1.12918561649923,0.258819540060894,0.371607871738807
"189","260205","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",1.46505209265676,-0.270027832641488,0.783763271749204,-0.344527285692833,0.730449779596443,0.80221326671469
"190","1058952","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__Candidatus Arthromitus","s__","no_IgA",3.10573305789796,-0.857663648795385,0.678122930577067,-1.26476131409615,0.205956903074912,0.311422756823417
"191","4440624","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","no_IgA",6.40279880348971,-1.9402690835993,0.361861587319292,-5.3619095023957,8.23467947596629e-08,7.06151966021218e-07
"192","4460604","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",1.05820207131489,3.97722866496211,1.06272920912819,3.74246668935055,0.000182222694104085,0.000735944558123595
"193","273586","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","no_IgA",4.69698510099773,-0.584510850742527,0.266882128351634,-2.19014609315614,0.0285136432943816,0.0603025023725774
"194","2497335","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Porphyromonadaceae","g__Parabacteroides","s__distasonis","no_IgA",49.6756622123829,-0.653618842301585,0.303119318990874,-2.15630875814043,0.0310595638490289,0.0650277156170305
